id	ActivityID	gachapool	poolrate	itemid	ActivityName	排序	rate	個別機率	稀有度
104	166_0	15	5	70000_11_5_42	@Summon.Friend.title	154	1	0.005556	4
105	166_0	15	5	70000_12_5_42	@Summon.Friend.title	154	1	0.005556	4
106	166_0	15	5	70000_13_5_42	@Summon.Friend.title	154	1	0.005556	4
107	166_0	15	5	70000_16_5_42	@Summon.Friend.title	154	1	0.005556	4
108	166_0	15	5	70000_17_5_42	@Summon.Friend.title	154	1	0.005556	4
109	178_0	62	800	30000_30101_20	@Summon.Weapon.title	624	1	0.033333	4
110	178_0	62	800	30000_30201_20	@Summon.Weapon.title	624	1	0.033333	4
111	178_0	62	800	30000_30301_20	@Summon.Weapon.title	624	1	0.033333	4
112	178_0	62	800	30000_30401_20	@Summon.Weapon.title	624	1	0.033333	4
113	178_0	62	800	30000_30501_20	@Summon.Weapon.title	624	1	0.033333	4
114	178_0	62	800	30000_30601_20	@Summon.Weapon.title	624	1	0.033333	4
115	178_0	62	800	30000_30701_20	@Summon.Weapon.title	624	1	0.033333	4
116	178_0	62	800	30000_30801_20	@Summon.Weapon.title	624	1	0.033333	4
117	178_0	62	800	30000_30901_20	@Summon.Weapon.title	624	1	0.033333	4
118	178_0	62	800	30000_31001_20	@Summon.Weapon.title	624	1	0.033333	4
119	178_0	62	800	30000_31101_20	@Summon.Weapon.title	624	1	0.033333	4
120	178_0	62	800	30000_31201_20	@Summon.Weapon.title	624	1	0.033333	4
121	178_0	62	800	30000_31301_20	@Summon.Weapon.title	624	1	0.033333	4
122	178_0	62	800	30000_31401_20	@Summon.Weapon.title	624	1	0.033333	4
123	178_0	62	800	30000_31501_20	@Summon.Weapon.title	624	1	0.033333	4
124	178_0	62	800	30000_31601_20	@Summon.Weapon.title	624	1	0.033333	4
125	178_0	62	800	30000_31701_20	@Summon.Weapon.title	624	1	0.033333	4
126	178_0	62	800	30000_31801_20	@Summon.Weapon.title	624	1	0.033333	4
127	178_0	62	800	30000_31901_20	@Summon.Weapon.title	624	1	0.033333	4
128	178_0	62	800	30000_32001_20	@Summon.Weapon.title	624	1	0.033333	4
129	178_0	62	800	30000_32101_20	@Summon.Weapon.title	624	1	0.033333	4
130	178_0	62	800	30000_32201_20	@Summon.Weapon.title	624	1	0.033333	4
131	178_0	62	800	30000_32301_20	@Summon.Weapon.title	624	1	0.033333	4
132	178_0	62	800	30000_32401_20	@Summon.Weapon.title	624	1	0.033333	4
133	178_0	63	170	30000_20101_50	@Summon.Weapon.title	635	1	0.007083	5
134	178_0	63	170	30000_20201_50	@Summon.Weapon.title	635	1	0.007083	5
135	178_0	63	170	30000_20301_50	@Summon.Weapon.title	635	1	0.007083	5
136	178_0	63	170	30000_20401_50	@Summon.Weapon.title	635	1	0.007083	5
137	178_0	63	170	30000_20501_50	@Summon.Weapon.title	635	1	0.007083	5
138	178_0	63	170	30000_20601_50	@Summon.Weapon.title	635	1	0.007083	5
139	178_0	63	170	30000_20701_50	@Summon.Weapon.title	635	1	0.007083	5
140	178_0	63	170	30000_20801_50	@Summon.Weapon.title	635	1	0.007083	5
141	178_0	63	170	30000_20901_50	@Summon.Weapon.title	635	1	0.007083	5
142	178_0	63	170	30000_21001_50	@Summon.Weapon.title	635	1	0.007083	5
143	178_0	63	170	30000_21101_50	@Summon.Weapon.title	635	1	0.007083	5
144	178_0	63	170	30000_21201_50	@Summon.Weapon.title	635	1	0.007083	5
145	178_0	63	170	30000_21301_50	@Summon.Weapon.title	635	1	0.007083	5
146	178_0	63	170	30000_21401_50	@Summon.Weapon.title	635	1	0.007083	5
147	178_0	63	170	30000_21501_50	@Summon.Weapon.title	635	1	0.007083	5
148	178_0	63	170	30000_21601_50	@Summon.Weapon.title	635	1	0.007083	5
149	178_0	63	170	30000_21701_50	@Summon.Weapon.title	635	1	0.007083	5
150	178_0	63	170	30000_21801_50	@Summon.Weapon.title	635	1	0.007083	5
151	178_0	63	170	30000_21901_50	@Summon.Weapon.title	635	1	0.007083	5
152	178_0	63	170	30000_22001_50	@Summon.Weapon.title	635	1	0.007083	5
153	178_0	63	170	30000_22101_50	@Summon.Weapon.title	635	1	0.007083	5
154	178_0	63	170	30000_22201_50	@Summon.Weapon.title	635	1	0.007083	5
155	178_0	63	170	30000_22301_50	@Summon.Weapon.title	635	1	0.007083	5
156	178_0	63	170	30000_22401_50	@Summon.Weapon.title	635	1	0.007083	5
157	178_0	64	30	30000_10101_100	@Summon.Weapon.title	646	1	0.00125	6
158	178_0	64	30	30000_10201_100	@Summon.Weapon.title	646	1	0.00125	6
159	178_0	64	30	30000_10301_100	@Summon.Weapon.title	646	1	0.00125	6
160	178_0	64	30	30000_10401_100	@Summon.Weapon.title	646	1	0.00125	6
161	178_0	64	30	30000_10501_100	@Summon.Weapon.title	646	1	0.00125	6
162	178_0	64	30	30000_10601_100	@Summon.Weapon.title	646	1	0.00125	6
163	178_0	64	30	30000_10701_100	@Summon.Weapon.title	646	1	0.00125	6
164	178_0	64	30	30000_10801_100	@Summon.Weapon.title	646	1	0.00125	6
165	178_0	64	30	30000_10901_100	@Summon.Weapon.title	646	1	0.00125	6
166	178_0	64	30	30000_11001_100	@Summon.Weapon.title	646	1	0.00125	6
167	178_0	64	30	30000_11101_100	@Summon.Weapon.title	646	1	0.00125	6
168	178_0	64	30	30000_11201_100	@Summon.Weapon.title	646	1	0.00125	6
169	178_0	64	30	30000_11301_100	@Summon.Weapon.title	646	1	0.00125	6
170	178_0	64	30	30000_11401_100	@Summon.Weapon.title	646	1	0.00125	6
171	178_0	64	30	30000_11501_100	@Summon.Weapon.title	646	1	0.00125	6
172	178_0	64	30	30000_11601_100	@Summon.Weapon.title	646	1	0.00125	6
173	178_0	64	30	30000_11701_100	@Summon.Weapon.title	646	1	0.00125	6
174	178_0	64	30	30000_11801_100	@Summon.Weapon.title	646	1	0.00125	6
175	178_0	64	30	30000_11901_100	@Summon.Weapon.title	646	1	0.00125	6
176	178_0	64	30	30000_12001_100	@Summon.Weapon.title	646	1	0.00125	6
177	178_0	64	30	30000_12101_100	@Summon.Weapon.title	646	1	0.00125	6
178	178_0	64	30	30000_12201_100	@Summon.Weapon.title	646	1	0.00125	6
179	178_0	64	30	30000_12301_100	@Summon.Weapon.title	646	1	0.00125	6
180	178_0	64	30	30000_12401_100	@Summon.Weapon.title	646	1	0.00125	6
181	172_0	67	400	70000_1_10	@Summon.PickUp.title	674	1	0.044893	4
182	172_0	67	400	70000_2_10	@Summon.PickUp.title	674	1	0.044893	4
183	172_0	67	400	70000_13_10	@Summon.PickUp.title	674	1	0.044893	4
184	172_0	67	400	70000_6_10	@Summon.PickUp.title	674	1	0.044893	4
185	172_0	67	400	70000_10_10	@Summon.PickUp.title	674	1	0.044893	4
186	172_0	67	400	70000_11_10	@Summon.PickUp.title	674	1	0.044893	4
187	172_0	67	400	70000_12_10	@Summon.PickUp.title	674	1	0.044893	4
188	172_0	67	400	70000_16_10	@Summon.PickUp.title	674	1	0.044893	4
189	172_0	67	400	70000_17_10	@Summon.PickUp.title	674	1	0.044893	4
190	172_0	68	300	70000_1_15	@Summon.PickUp.title	684	1	0.03367	4
191	172_0	68	300	70000_2_15	@Summon.PickUp.title	684	1	0.03367	4
192	172_0	68	300	70000_13_15	@Summon.PickUp.title	684	1	0.03367	4
193	172_0	68	300	70000_6_15	@Summon.PickUp.title	684	1	0.03367	4
194	172_0	68	300	70000_10_15	@Summon.PickUp.title	684	1	0.03367	4
195	172_0	68	300	70000_11_15	@Summon.PickUp.title	684	1	0.03367	4
196	172_0	68	300	70000_12_15	@Summon.PickUp.title	684	1	0.03367	4
197	172_0	68	300	70000_16_15	@Summon.PickUp.title	684	1	0.03367	4
198	172_0	68	300	70000_17_15	@Summon.PickUp.title	684	1	0.03367	4
199	172_0	69	160	70000_1_20	@Summon.PickUp.title	694	1	0.006734	4
200	172_0	69	160	70000_2_20	@Summon.PickUp.title	694	1	0.006734	4
201	172_0	69	160	70000_13_20	@Summon.PickUp.title	694	1	0.006734	4
202	172_0	69	160	70000_6_20	@Summon.PickUp.title	694	1	0.006734	4
203	172_0	69	160	70000_10_20	@Summon.PickUp.title	694	1	0.006734	4
204	172_0	69	160	70000_11_20	@Summon.PickUp.title	694	1	0.006734	4
205	172_0	69	160	70000_12_20	@Summon.PickUp.title	694	1	0.006734	4
206	172_0	69	160	70000_16_20	@Summon.PickUp.title	694	1	0.006734	4
207	172_0	69	160	70000_17_20	@Summon.PickUp.title	694	1	0.006734	4
208	172_0	69	160	70000_1_20	@Summon.PickUp.title	694	1	0.006734	4
209	172_0	69	160	70000_2_20	@Summon.PickUp.title	694	1	0.006734	4
210	172_0	69	160	70000_13_20	@Summon.PickUp.title	694	1	0.006734	4
211	172_0	69	160	70000_6_20	@Summon.PickUp.title	694	1	0.006734	4
212	172_0	69	160	70000_10_20	@Summon.PickUp.title	694	1	0.006734	4
213	172_0	69	160	70000_11_20	@Summon.PickUp.title	694	1	0.006734	4
214	172_0	69	160	70000_12_20	@Summon.PickUp.title	694	1	0.006734	4
215	172_0	69	160	70000_16_20	@Summon.PickUp.title	694	1	0.006734	4
216	172_0	69	160	70000_17_20	@Summon.PickUp.title	694	1	0.006734	4
217	172_0	69	160	70000_1_20	@Summon.PickUp.title	694	1	0.006734	4
218	172_0	69	160	70000_2_20	@Summon.PickUp.title	694	1	0.006734	4
219	172_0	69	160	70000_6_20	@Summon.PickUp.title	694	1	0.006734	4
220	172_0	69	160	70000_10_20	@Summon.PickUp.title	694	1	0.006734	4
221	172_0	69	160	70000_11_20	@Summon.PickUp.title	694	1	0.006734	4
222	172_0	69	160	70000_12_20	@Summon.PickUp.title	694	1	0.006734	4
223	172_0	70	60	70000_16_30	@Summon.PickUp.title	704	1	0.002525	4
224	172_0	70	60	70000_17_30	@Summon.PickUp.title	704	1	0.002525	4
225	172_0	70	60	70000_13_30	@Summon.PickUp.title	704	1	0.002525	4
226	172_0	70	60	70000_4_30	@Summon.PickUp.title	705	1	0.002525	5
227	172_0	70	60	70000_5_30	@Summon.PickUp.title	705	1	0.002525	5
228	172_0	70	60	70000_18_30	@Summon.PickUp.title	705	1	0.002525	5
229	172_0	70	60	70000_3_30	@Summon.PickUp.title	705	1	0.002525	5
230	172_0	70	60	70000_7_30	@Summon.PickUp.title	705	1	0.002525	5
231	172_0	70	60	70000_8_30	@Summon.PickUp.title	705	1	0.002525	5
232	172_0	70	60	70000_9_30	@Summon.PickUp.title	705	1	0.002525	5
233	172_0	70	60	70000_14_30	@Summon.PickUp.title	705	1	0.002525	5
234	172_0	70	60	70000_15_30	@Summon.PickUp.title	705	1	0.002525	5
235	172_0	70	60	70000_19_30	@Summon.PickUp.title	705	1	0.002525	5
236	172_0	70	60	70000_20_30	@Summon.PickUp.title	705	1	0.002525	5
237	172_0	70	60	70000_21_30	@Summon.PickUp.title	705	1	0.002525	5
238	172_0	70	60	70000_22_30	@Summon.PickUp.title	705	1	0.002525	5
239	172_0	70	60	70000_23_30	@Summon.PickUp.title	705	1	0.002525	5
240	172_0	70	60	70000_24_30	@Summon.PickUp.title	705	1	0.002525	5
241	172_0	70	60	70000_1_30	@Summon.PickUp.title	704	1	0.002525	4
242	172_0	70	60	70000_2_30	@Summon.PickUp.title	704	1	0.002525	4
243	172_0	70	60	70000_13_30	@Summon.PickUp.title	704	1	0.002525	4
244	172_0	70	60	70000_6_30	@Summon.PickUp.title	704	1	0.002525	4
245	172_0	70	60	70000_10_30	@Summon.PickUp.title	704	1	0.002525	4
246	172_0	70	60	70000_11_30	@Summon.PickUp.title	704	1	0.002525	4
247	172_0	71	10	70000_12_60	@Summon.PickUp.title	714	1	0.000421	4
248	172_0	71	10	70000_16_60	@Summon.PickUp.title	714	1	0.000421	4
249	172_0	71	10	70000_17_60	@Summon.PickUp.title	714	1	0.000421	4
250	172_0	71	10	70000_4_60	@Summon.PickUp.title	715	1	0.000421	5
251	172_0	71	10	70000_5_60	@Summon.PickUp.title	715	1	0.000421	5
252	172_0	71	10	70000_18_60	@Summon.PickUp.title	715	1	0.000421	5
253	172_0	71	10	70000_3_60	@Summon.PickUp.title	715	1	0.000421	5
254	172_0	71	10	70000_7_60	@Summon.PickUp.title	715	1	0.000421	5
255	172_0	71	10	70000_8_60	@Summon.PickUp.title	715	1	0.000421	5
256	172_0	71	10	70000_9_60	@Summon.PickUp.title	715	1	0.000421	5
257	172_0	71	10	70000_14_60	@Summon.PickUp.title	715	1	0.000421	5
258	172_0	71	10	70000_15_60	@Summon.PickUp.title	715	1	0.000421	5
259	172_0	71	10	70000_19_60	@Summon.PickUp.title	715	1	0.000421	5
260	172_0	71	10	70000_20_60	@Summon.PickUp.title	715	1	0.000421	5
261	172_0	71	10	70000_21_60	@Summon.PickUp.title	715	1	0.000421	5
262	172_0	71	10	70000_22_60	@Summon.PickUp.title	715	1	0.000421	5
263	172_0	71	10	70000_23_60	@Summon.PickUp.title	715	1	0.000421	5
264	172_0	71	10	70000_24_60	@Summon.PickUp.title	715	1	0.000421	5
265	172_0	71	10	70000_4_60	@Summon.PickUp.title	715	1	0.000421	5
266	172_0	71	10	70000_5_60	@Summon.PickUp.title	715	1	0.000421	5
267	172_0	71	10	70000_18_60	@Summon.PickUp.title	715	1	0.000421	5
268	172_0	71	10	70000_3_60	@Summon.PickUp.title	715	1	0.000421	5
269	172_0	71	10	70000_7_60	@Summon.PickUp.title	715	1	0.000421	5
270	172_0	71	10	70000_8_60	@Summon.PickUp.title	715	1	0.000421	5
271	172_0	72	40	70000_23_20	@Summon.PickUp.title	725	1	0.040404	5
272	172_0	73	20	70000_23_40	@Summon.PickUp.title	735	1	0.020202	5
273	173_0	75	400	70000_1_10	@Summon.PickUp.title	754	1	0.044893	4
274	173_0	75	400	70000_2_10	@Summon.PickUp.title	754	1	0.044893	4
275	173_0	75	400	70000_13_10	@Summon.PickUp.title	754	1	0.044893	4
276	173_0	75	400	70000_6_10	@Summon.PickUp.title	754	1	0.044893	4
277	173_0	75	400	70000_10_10	@Summon.PickUp.title	754	1	0.044893	4
278	173_0	75	400	70000_11_10	@Summon.PickUp.title	754	1	0.044893	4
279	173_0	75	400	70000_12_10	@Summon.PickUp.title	754	1	0.044893	4
280	173_0	75	400	70000_16_10	@Summon.PickUp.title	754	1	0.044893	4
281	173_0	75	400	70000_17_10	@Summon.PickUp.title	754	1	0.044893	4
282	173_0	76	300	70000_1_15	@Summon.PickUp.title	764	1	0.03367	4
283	173_0	76	300	70000_2_15	@Summon.PickUp.title	764	1	0.03367	4
284	173_0	76	300	70000_13_15	@Summon.PickUp.title	764	1	0.03367	4
285	173_0	76	300	70000_6_15	@Summon.PickUp.title	764	1	0.03367	4
286	173_0	76	300	70000_10_15	@Summon.PickUp.title	764	1	0.03367	4
287	173_0	76	300	70000_11_15	@Summon.PickUp.title	764	1	0.03367	4
288	173_0	76	300	70000_12_15	@Summon.PickUp.title	764	1	0.03367	4
289	173_0	76	300	70000_16_15	@Summon.PickUp.title	764	1	0.03367	4
290	173_0	76	300	70000_17_15	@Summon.PickUp.title	764	1	0.03367	4
291	173_0	77	160	70000_1_20	@Summon.PickUp.title	774	1	0.006734	4
292	173_0	77	160	70000_2_20	@Summon.PickUp.title	774	1	0.006734	4
293	173_0	77	160	70000_13_20	@Summon.PickUp.title	774	1	0.006734	4
294	173_0	77	160	70000_6_20	@Summon.PickUp.title	774	1	0.006734	4
295	173_0	77	160	70000_10_20	@Summon.PickUp.title	774	1	0.006734	4
296	173_0	77	160	70000_11_20	@Summon.PickUp.title	774	1	0.006734	4
297	173_0	77	160	70000_12_20	@Summon.PickUp.title	774	1	0.006734	4
298	173_0	77	160	70000_16_20	@Summon.PickUp.title	774	1	0.006734	4
299	173_0	77	160	70000_17_20	@Summon.PickUp.title	774	1	0.006734	4
300	173_0	77	160	70000_1_20	@Summon.PickUp.title	774	1	0.006734	4
301	173_0	77	160	70000_2_20	@Summon.PickUp.title	774	1	0.006734	4
302	173_0	77	160	70000_13_20	@Summon.PickUp.title	774	1	0.006734	4
303	173_0	77	160	70000_6_20	@Summon.PickUp.title	774	1	0.006734	4
304	173_0	77	160	70000_10_20	@Summon.PickUp.title	774	1	0.006734	4
305	173_0	77	160	70000_11_20	@Summon.PickUp.title	774	1	0.006734	4
306	173_0	77	160	70000_12_20	@Summon.PickUp.title	774	1	0.006734	4
307	173_0	77	160	70000_16_20	@Summon.PickUp.title	774	1	0.006734	4
308	173_0	77	160	70000_17_20	@Summon.PickUp.title	774	1	0.006734	4
309	173_0	77	160	70000_1_20	@Summon.PickUp.title	774	1	0.006734	4
310	173_0	77	160	70000_2_20	@Summon.PickUp.title	774	1	0.006734	4
311	173_0	77	160	70000_6_20	@Summon.PickUp.title	774	1	0.006734	4
312	173_0	77	160	70000_10_20	@Summon.PickUp.title	774	1	0.006734	4
313	173_0	77	160	70000_11_20	@Summon.PickUp.title	774	1	0.006734	4
314	173_0	77	160	70000_12_20	@Summon.PickUp.title	774	1	0.006734	4
315	173_0	78	60	70000_16_30	@Summon.PickUp.title	784	1	0.002525	4
316	173_0	78	60	70000_17_30	@Summon.PickUp.title	784	1	0.002525	4
317	173_0	78	60	70000_13_30	@Summon.PickUp.title	784	1	0.002525	4
318	173_0	78	60	70000_4_30	@Summon.PickUp.title	785	1	0.002525	5
319	173_0	78	60	70000_5_30	@Summon.PickUp.title	785	1	0.002525	5
320	173_0	78	60	70000_18_30	@Summon.PickUp.title	785	1	0.002525	5
321	173_0	78	60	70000_3_30	@Summon.PickUp.title	785	1	0.002525	5
322	173_0	78	60	70000_7_30	@Summon.PickUp.title	785	1	0.002525	5
323	173_0	78	60	70000_8_30	@Summon.PickUp.title	785	1	0.002525	5
324	173_0	78	60	70000_9_30	@Summon.PickUp.title	785	1	0.002525	5
325	173_0	78	60	70000_14_30	@Summon.PickUp.title	785	1	0.002525	5
326	173_0	78	60	70000_15_30	@Summon.PickUp.title	785	1	0.002525	5
327	173_0	78	60	70000_19_30	@Summon.PickUp.title	785	1	0.002525	5
328	173_0	78	60	70000_20_30	@Summon.PickUp.title	785	1	0.002525	5
329	173_0	78	60	70000_21_30	@Summon.PickUp.title	785	1	0.002525	5
330	173_0	78	60	70000_22_30	@Summon.PickUp.title	785	1	0.002525	5
331	173_0	78	60	70000_23_30	@Summon.PickUp.title	785	1	0.002525	5
332	173_0	78	60	70000_24_30	@Summon.PickUp.title	785	1	0.002525	5
333	173_0	78	60	70000_1_30	@Summon.PickUp.title	784	1	0.002525	4
334	173_0	78	60	70000_2_30	@Summon.PickUp.title	784	1	0.002525	4
335	173_0	78	60	70000_13_30	@Summon.PickUp.title	784	1	0.002525	4
336	173_0	78	60	70000_6_30	@Summon.PickUp.title	784	1	0.002525	4
337	173_0	78	60	70000_10_30	@Summon.PickUp.title	784	1	0.002525	4
338	173_0	78	60	70000_11_30	@Summon.PickUp.title	784	1	0.002525	4
339	173_0	79	10	70000_12_60	@Summon.PickUp.title	794	1	0.000421	4
340	173_0	79	10	70000_16_60	@Summon.PickUp.title	794	1	0.000421	4
341	173_0	79	10	70000_17_60	@Summon.PickUp.title	794	1	0.000421	4
342	173_0	79	10	70000_4_60	@Summon.PickUp.title	795	1	0.000421	5
343	173_0	79	10	70000_5_60	@Summon.PickUp.title	795	1	0.000421	5
344	173_0	79	10	70000_18_60	@Summon.PickUp.title	795	1	0.000421	5
345	173_0	79	10	70000_3_60	@Summon.PickUp.title	795	1	0.000421	5
346	173_0	79	10	70000_7_60	@Summon.PickUp.title	795	1	0.000421	5
347	173_0	79	10	70000_8_60	@Summon.PickUp.title	795	1	0.000421	5
