ID	Role	BG	StartMovementId	EndMovementId	BGM	EFF	VoiceWait
106215	1	BG/AVG/avg_bg_119.jpg	10621501	10621502	StoryBgm8.mp3		
106216	1	BG/AVG/avg_bg_119.jpg	10621601	10621601	StoryBgm8.mp3		
106217	957	BG/AVG/avg_bg_119.jpg	10621701	10621701	StoryBgm8.mp3		
106218	1	BG/AVG/avg_bg_119.jpg	10621801	10621801	StoryBgm8.mp3		
106219	971	BG/AVG/avg_bg_119.jpg	10621901	10621901	StoryBgm8.mp3		
106220	971	BG/AVG/avg_bg_119.jpg	10622001	10622001	StoryBgm8.mp3		
106221	999	BG/AVG/avg_bg_119.jpg	10622101	10622101	StoryBgm8.mp3		
106222	971	BG/AVG/avg_bg_119.jpg	10622201	10622201	StoryBgm8.mp3		
106223	999	BG/AVG/avg_bg_119.jpg	10622301	10622301	StoryBgm8.mp3		
106224	1	BG/AVG/avg_bg_119.jpg	10622401	10622402	StoryBgm8.mp3		
106225	971	BG/AVG/avg_bg_119.jpg	10622501	10622501	StoryBgm8.mp3		
106226	971	BG/AVG/avg_bg_119.jpg	10622601	10622601	StoryBgm8.mp3		
106227	957	BG/AVG/avg_bg_119.jpg	10622701	10622701	StoryBgm8.mp3		
106228	971	BG/AVG/avg_bg_119.jpg	10622801	10622801	StoryBgm8.mp3		
106229	957	BG/AVG/avg_bg_119.jpg	10622901	10622901	StoryBgm8.mp3		
106230	957	BG/AVG/avg_bg_119.jpg	10623001	10623001	StoryBgm8.mp3		
106231	957	BG/AVG/avg_bg_119.jpg	10623101	10623101	StoryBgm8.mp3		
106232	971	BG/AVG/avg_bg_119.jpg	10623201	10623201	StoryBgm8.mp3		
106233	1	BG/AVG/avg_bg_119.jpg	10623301	10623302	StoryBgm8.mp3		
106234	1	BG/AVG/avg_bg_119.jpg	10623401	10623401	StoryBgm8.mp3		
106235	957	BG/AVG/avg_bg_119.jpg	10623501	10623501	StoryBgm8.mp3		
106236	957	BG/AVG/avg_bg_119.jpg	10623601	10623601	StoryBgm8.mp3		
106237	957	BG/AVG/avg_bg_119.jpg	10623701	10623701	StoryBgm8.mp3		
106238	957	BG/AVG/avg_bg_119.jpg	10623801	10623801	StoryBgm8.mp3		
106239	1	BG/AVG/avg_bg_119.jpg	10623901	10623902	StoryBgm8.mp3		
106240	957	BG/AVG/avg_bg_119.jpg	10624001	10624001	StoryBgm8.mp3		
106241	1	BG/AVG/avg_bg_119.jpg	10624101	10624102	StoryBgm8.mp3		
106242	971	BG/AVG/avg_bg_119.jpg	10624201	10624201	StoryBgm8.mp3		
106243	1	BG/AVG/avg_bg_119.jpg	10624301	10624302	StoryBgm8.mp3		
106244	971	BG/AVG/avg_bg_119.jpg	10624401	10624401	StoryBgm8.mp3		
106245	971	BG/AVG/avg_bg_119.jpg	10624501	10624501	StoryBgm8.mp3		
106246	13	BG/AVG/avg_bg_119.jpg	10624601	10624602	StoryBgm8.mp3		
106247	1	BG/AVG/avg_bg_119.jpg	10624701	10624703	StoryBgm8.mp3		
106248	1	BG/AVG/avg_bg_119.jpg	10624801	10624801	StoryBgm8.mp3		
106249	971	BG/AVG/avg_bg_119.jpg	10624901	10624901	StoryBgm8.mp3		
106250	1	BG/AVG/avg_bg_119.jpg	10625001	10625001	StoryBgm8.mp3		
106251	971	BG/AVG/avg_bg_119.jpg	10625101	10625101	StoryBgm8.mp3		
106252	971	BG/AVG/avg_bg_119.jpg	10625201	10625201	StoryBgm8.mp3		
106253	971	BG/AVG/avg_bg_119.jpg	10625301	10625301	StoryBgm8.mp3		
106254	971	BG/AVG/avg_bg_119.jpg	10625401	10625401	StoryBgm8.mp3		
106255	1	BG/AVG/avg_bg_119.jpg	10625501	10625501	StoryBgm8.mp3		
106256	13	BG/AVG/avg_bg_119.jpg	10625601	10625603	StoryBgm8.mp3		
106257	13	BG/AVG/avg_bg_119.jpg	10625701	10625701	StoryBgm8.mp3		
106258	13	BG/AVG/avg_bg_119.jpg	10625801	10625801	StoryBgm8.mp3		
106259	13	BG/AVG/avg_bg_119.jpg	10625901	10625901	StoryBgm8.mp3		
106260	971	BG/AVG/avg_bg_119.jpg	10626001	10626001	StoryBgm8.mp3		
106261	13	BG/AVG/avg_bg_119.jpg	10626101	10626101	StoryBgm8.mp3		
106262	999	BG/AVG/avg_bg_119.jpg	10626201	10626201	StoryBgm8.mp3		
106263	13	BG/AVG/avg_bg_119.jpg	10626301	10626301	StoryBgm8.mp3		
106264	957	BG/AVG/avg_bg_119.jpg	10626401	10626401	StoryBgm8.mp3		
106265	957	BG/AVG/avg_bg_119.jpg	10626501	10626501	StoryBgm8.mp3		
106266	971	BG/AVG/avg_bg_119.jpg	10626601	10626601	StoryBgm8.mp3		
106267	1	BG/AVG/avg_bg_119.jpg	10626701	10626702	StoryBgm8.mp3		
106268	999	BG/AVG/avg_bg_119.jpg	10626801	10626801	StoryBgm8.mp3		
106269	13	BG/AVG/avg_bg_119.jpg	10626901	10626901	StoryBgm8.mp3		
106270	13	BG/AVG/avg_bg_119.jpg	10627001	10627001	StoryBgm8.mp3		
106271		BG/AVG/avg_bg_119.jpg	10627101	10627105	StoryBgm8.mp3		
106272	999	BG/AVG/avg_bg_120.jpg	10627201	10627201	StoryBgm8.mp3		
106273	999	BG/AVG/avg_bg_120.jpg	10627301	10627301	StoryBgm8.mp3		
106274	999	BG/AVG/avg_bg_120.jpg	10627401	10627401	StoryBgm8.mp3		
106275	999	BG/AVG/avg_bg_120.jpg	10627501	10627501	StoryBgm8.mp3		
106276	13	BG/AVG/avg_bg_120.jpg	10627601	10627602	StoryBgm8.mp3		
106277	999	BG/AVG/avg_bg_120.jpg	10627701	10627701	StoryBgm8.mp3		
106278	999	BG/AVG/avg_bg_120.jpg	10627801	10627801	StoryBgm8.mp3		
106279	13	BG/AVG/avg_bg_120.jpg	10627901	10627902	StoryBgm8.mp3		
106280	999	BG/AVG/avg_bg_120.jpg	10628001	10628001	StoryBgm8.mp3		
106281	13	BG/AVG/avg_bg_120.jpg	10628101	10628102	StoryBgm7.mp3		
106282	999	BG/AVG/avg_bg_120.jpg	10628201	10628201	StoryBgm7.mp3		
106283	999	BG/AVG/avg_bg_120.jpg	10628301	10628301	StoryBgm7.mp3		
106284	13	BG/AVG/avg_bg_120.jpg	10628401	10628401	StoryBgm7.mp3		
106285	13	BG/AVG/avg_bg_120.jpg	10628501	10628501	StoryBgm7.mp3		
106286	13	BG/AVG/avg_bg_120.jpg	10628601	10628601	StoryBgm7.mp3		
106287	13	BG/AVG/avg_bg_120.jpg	10628701	10628701	StoryBgm7.mp3		
106288	13	BG/AVG/avg_bg_120.jpg	10628801	10628801	StoryBgm7.mp3		
106289	13	BG/AVG/avg_bg_120.jpg	10628901	10628902	StoryBgm7.mp3		
106290	13	BG/AVG/avg_bg_120.jpg	10629001	10629001	StoryBgm7.mp3		
106291	13	BG/AVG/avg_bg_120.jpg	10629101	10629101	StoryBgm7.mp3		
106292	999	BG/AVG/avg_bg_120.jpg	10629201	10629201	StoryBgm7.mp3		
106293	999	BG/AVG/avg_bg_120.jpg	10629301	10629301	StoryBgm7.mp3		
106294	13	BG/AVG/avg_bg_120.jpg	10629401	10629402	StoryBgm7.mp3		
106295	13	BG/AVG/avg_bg_120.jpg	10629501	10629501	StoryBgm7.mp3		
106296	13	BG/AVG/avg_bg_120.jpg	10629601	10629601	StoryBgm7.mp3		
106297	13	BG/AVG/avg_bg_120.jpg	10629701	10629701	StoryBgm7.mp3		
106298	999	BG/AVG/avg_bg_120.jpg	10629801	10629801	StoryBgm7.mp3		
106299	13	BG/AVG/avg_bg_120.jpg	10629901	10629901	StoryBgm7.mp3		
108101	999	BG/AVG/avg_bg_121.jpg	10810101	10810101	StoryBgm8.mp3		
108102	2	BG/AVG/avg_bg_121.jpg	10810201	10810202	StoryBgm8.mp3		
108103	999	BG/AVG/avg_bg_121.jpg	10810301	10810301	StoryBgm8.mp3		
108104	999	BG/AVG/avg_bg_121.jpg	10810401	10810401	StoryBgm8.mp3		
108105	999	BG/AVG/avg_bg_121.jpg	10810501	10810501	StoryBgm8.mp3		
108106	2	BG/AVG/avg_bg_121.jpg	10810601	10810602	StoryBgm8.mp3		
108107	13	BG/AVG/avg_bg_121.jpg	10810701	10810703	StoryBgm8.mp3		
108108	13	BG/AVG/avg_bg_121.jpg	10810801	10810801	StoryBgm8.mp3		
108109	13	BG/AVG/avg_bg_121.jpg	10810901	10810901	StoryBgm8.mp3		
108110	999	BG/AVG/avg_bg_121.jpg	10811001	10811001	StoryBgm8.mp3		
108111	13	BG/AVG/avg_bg_121.jpg	10811101	10811102	StoryBgm8.mp3		
108112	999	BG/AVG/avg_bg_121.jpg	10811201	10811201	StoryBgm8.mp3		
108113	999	BG/AVG/avg_bg_121.jpg	10811301	10811301	StoryBgm8.mp3		
108114	13	BG/AVG/avg_bg_121.jpg	10811401	10811402	StoryBgm8.mp3		
108115	13	BG/AVG/avg_bg_121.jpg	10811501	10811501	StoryBgm8.mp3		
108116	13	BG/AVG/avg_bg_121.jpg	10811601	10811601	StoryBgm8.mp3		
108117	2	BG/AVG/avg_bg_121.jpg	10811701	10811702	StoryBgm8.mp3		
108118		BG/AVG/avg_bg_121.jpg	10811801	10811805	StoryBgm8.mp3		
108119	993	BG/AVG/avg_bg_112.jpg	10811901	10811901	StoryBgm7.mp3		
108120	993	BG/AVG/avg_bg_112.jpg	10812001	10812001	StoryBgm7.mp3		
108121	993	BG/AVG/avg_bg_112.jpg	10812101	10812101	StoryBgm7.mp3		
108122	993	BG/AVG/avg_bg_112.jpg	10812201	10812201	StoryBgm7.mp3		
108123	993	BG/AVG/avg_bg_112.jpg	10812301	10812301	StoryBgm7.mp3		
108124	993	BG/AVG/avg_bg_112.jpg	10812401	10812401	StoryBgm7.mp3		
108125		BG/AVG/avg_bg_112.jpg	10812501	10812503	StoryBgm7.mp3		
108126		BG/AVG/avg_bg_123.jpg	10812601	10812602	StoryBgm7.mp3		
108127	971	BG/AVG/avg_bg_123.jpg	10812701	10812701	StoryBgm8.mp3		
108128	971	BG/AVG/avg_bg_123.jpg	10812801	10812801	StoryBgm8.mp3		
108129	2	BG/AVG/avg_bg_123.jpg	10812901	10812902	StoryBgm8.mp3		
108130	971	BG/AVG/avg_bg_123.jpg	10813001	10813001	StoryBgm8.mp3		
108131	971	BG/AVG/avg_bg_123.jpg	10813101	10813101	StoryBgm8.mp3		
108132	2	BG/AVG/avg_bg_123.jpg	10813201	10813201	StoryBgm8.mp3		
108133	2	BG/AVG/avg_bg_123.jpg	10813301	10813301	StoryBgm8.mp3		
108134	971	BG/AVG/avg_bg_123.jpg	10813401	10813401	StoryBgm8.mp3		
108135	13	BG/AVG/avg_bg_123.jpg	10813501	10813502	StoryBgm8.mp3		
108136	13	BG/AVG/avg_bg_123.jpg	10813601	10813601	StoryBgm8.mp3		
108137	971	BG/AVG/avg_bg_123.jpg	10813701	10813701	StoryBgm8.mp3		
108138	971	BG/AVG/avg_bg_123.jpg	10813801	10813801	StoryBgm8.mp3		
108139	13	BG/AVG/avg_bg_123.jpg	10813901	10813902	StoryBgm8.mp3		
108140	13	BG/AVG/avg_bg_123.jpg	10814001	10814001	StoryBgm8.mp3		
108141	13	BG/AVG/avg_bg_123.jpg	10814101	10814101	StoryBgm8.mp3		
108142	971	BG/AVG/avg_bg_123.jpg	10814201	10814201	StoryBgm8.mp3		
108143	971	BG/AVG/avg_bg_123.jpg	10814301	10814301	StoryBgm8.mp3		
108144	13	BG/AVG/avg_bg_123.jpg	10814401	10814401	StoryBgm8.mp3		
108145	971	BG/AVG/avg_bg_123.jpg	10814501	10814501	StoryBgm8.mp3		
108146	13	BG/AVG/avg_bg_123.jpg	10814601	10814601	StoryBgm8.mp3		
108147	13	BG/AVG/avg_bg_123.jpg	10814701	10814701	StoryBgm8.mp3		
108148	971	BG/AVG/avg_bg_123.jpg	10814801	10814801	StoryBgm8.mp3		
108149	13	BG/AVG/avg_bg_123.jpg	10814901	10814902	StoryBgm8.mp3		
108150	13	BG/AVG/avg_bg_123.jpg	10815001	10815001	StoryBgm8.mp3		
108151	971	BG/AVG/avg_bg_123.jpg	10815101	10815101	StoryBgm8.mp3		
108152	971	BG/AVG/avg_bg_123.jpg	10815201	10815201	StoryBgm8.mp3		
108153	13	BG/AVG/avg_bg_123.jpg	10815301	10815302	StoryBgm8.mp3		
108154	13	BG/AVG/avg_bg_123.jpg	10815401	10815401	StoryBgm8.mp3		
108155	971	BG/AVG/avg_bg_123.jpg	10815501	10815501	StoryBgm8.mp3		
108156	971	BG/AVG/avg_bg_123.jpg	10815601	10815601	StoryBgm8.mp3		
108157	13	BG/AVG/avg_bg_123.jpg	10815701	10815701	StoryBgm8.mp3		
