ID	Role	BG	StartMovementId	EndMovementId	BGM	EFF	VoiceWait
101213		BG/AVG/avg_bg_111.jpg	10121301	10121301	StoryBgm2.mp3	bell.mp3	
101214		BG/AVG/avg_bg_111.jpg	10121401	10121404	StoryBgm6.mp3		
101215	1	BG/AVG/avg_bg_9952.jpg	10121501	10121501	StoryBgm6.mp3		
101216	999	BG/AVG/avg_bg_9952.jpg	10121601	10121601	StoryBgm6.mp3		
101217	901	BG/AVG/avg_bg_9952.jpg	10121701	10121701	StoryBgm6.mp3		
101218	985	BG/AVG/avg_bg_9952.jpg	10121801	10121801	StoryBgm6.mp3		
101219	999	BG/AVG/avg_bg_9952.jpg	10121901	10121901	StoryBgm6.mp3		
101220	985	BG/AVG/avg_bg_9952.jpg	10122001	10122001	StoryBgm6.mp3		
101221	985	BG/AVG/avg_bg_9952.jpg	10122101	10122101	StoryBgm6.mp3		
101222	985	BG/AVG/avg_bg_9952.jpg	10122201	10122201	StoryBgm6.mp3		
101223	985	BG/AVG/avg_bg_9952.jpg	10122301	10122301	StoryBgm6.mp3		
101224		BG/AVG/avg_bg_9952.jpg	10122401	10122403	StoryBgm6.mp3		
101225	985	BG/AVG/avg_bg_9952.jpg	10122501	10122501	StoryBgm6.mp3		
101226	1	BG/AVG/avg_bg_9952.jpg	10122601	10122601	StoryBgm6.mp3		
101227	999	BG/AVG/avg_bg_9952.jpg	10122701	10122701	StoryBgm6.mp3		
101228	2	BG/AVG/avg_bg_9952.jpg	10122801	10122801	StoryBgm6.mp3		
101229	985	BG/AVG/avg_bg_9952.jpg	10122901	10122901	StoryBgm6.mp3		
101230	2	BG/AVG/avg_bg_9952.jpg	10123001	10123001	StoryBgm6.mp3		
101231	1	BG/AVG/avg_bg_9952.jpg	10123101	10123101	StoryBgm6.mp3		
101232	901	BG/AVG/avg_bg_9952.jpg	10123201	10123201	StoryBgm6.mp3		
101233		BG/AVG/avg_bg_9952.jpg	10123301	10123302	StoryBgm6.mp3		
101234	985	BG/AVG/avg_bg_9952.jpg	10123401	10123401	StoryBgm6.mp3		
101235	2	BG/AVG/avg_bg_9952.jpg	10123501	10123501	StoryBgm6.mp3		
101236	999	BG/AVG/avg_bg_9952.jpg	10123601	10123601	StoryBgm6.mp3		
101237		BG/AVG/avg_bg_9952.jpg	10123701	10123703	StoryBgm6.mp3		
101238	2	BG/AVG/avg_bg_111.jpg	10123801	10123802	StoryBgm6.mp3		
101239	999	BG/AVG/avg_bg_111.jpg	10123901	10123901	StoryBgm6.mp3		
101240	999	BG/AVG/avg_bg_111.jpg	10124001	10124001	StoryBgm6.mp3		
101241	999	BG/AVG/avg_bg_111.jpg	10124101	10124101	StoryBgm6.mp3		
101242	999	BG/AVG/avg_bg_111.jpg	10124201	10124201	StoryBgm6.mp3		
101243	2	BG/AVG/avg_bg_111.jpg	10124301	10124301	StoryBgm6.mp3		
101244	985	BG/AVG/avg_bg_111.jpg	10124401	10124401	StoryBgm6.mp3		
101245	985	BG/AVG/avg_bg_111.jpg	10124501	10124501	StoryBgm6.mp3		
101246	2	BG/AVG/avg_bg_111.jpg	10124601	10124602	StoryBgm6.mp3		
101247	2	BG/AVG/avg_bg_111.jpg	10124701	10124701	StoryBgm6.mp3		
101248	2	BG/AVG/avg_bg_111.jpg	10124801	10124801	StoryBgm6.mp3		
101249	2	BG/AVG/avg_bg_111.jpg	10124901	10124901	StoryBgm6.mp3		
101250	2	BG/AVG/avg_bg_111.jpg	10125001	10125001	StoryBgm6.mp3		
101251	2	BG/AVG/avg_bg_111.jpg	10125101	10125101	StoryBgm6.mp3		
104101	985	BG/AVG/avg_bg_089.jpg	10410101	10410101	StoryBgm2.mp3		
104102	985	BG/AVG/avg_bg_089.jpg	10410201	10410201	StoryBgm2.mp3		
104103		BG/AVG/avg_bg_089.jpg	10410301	10410303			
104104	1	BG/AVG/avg_bg_089.jpg	10410401	10410402	StoryBgm8.mp3		
104105	2	BG/AVG/avg_bg_089.jpg	10410501	10410503	StoryBgm8.mp3		
104106	1	BG/AVG/avg_bg_089.jpg	10410601	10410603	StoryBgm8.mp3		
104107	2	BG/AVG/avg_bg_089.jpg	10410701	10410702	StoryBgm8.mp3		
104108	1	BG/AVG/avg_bg_089.jpg	10410801	10410802	StoryBgm8.mp3		
104109	1	BG/AVG/avg_bg_089.jpg	10410901	10410901	StoryBgm8.mp3		
104110	2	BG/AVG/avg_bg_089.jpg	10411001	10411003	StoryBgm8.mp3		
104111	2	BG/AVG/avg_bg_089.jpg	10411101	10411101	StoryBgm8.mp3		
104112	1	BG/AVG/avg_bg_089.jpg	10411201	10411203	StoryBgm8.mp3		
104113	1	BG/AVG/avg_bg_089.jpg	10411301	10411301	StoryBgm8.mp3		
104114	1	BG/AVG/avg_bg_089.jpg	10411401	10411401	StoryBgm8.mp3		
104115	1	BG/AVG/avg_bg_089.jpg	10411501	10411501	StoryBgm8.mp3		
104116	999	BG/AVG/avg_bg_089.jpg	10411601	10411601	StoryBgm8.mp3		
104117	1	BG/AVG/avg_bg_089.jpg	10411701	10411701	StoryBgm8.mp3		
104118	999	BG/AVG/avg_bg_089.jpg	10411801	10411801	StoryBgm8.mp3		
104119	999	BG/AVG/avg_bg_089.jpg	10411901	10411901	StoryBgm8.mp3		
104120	1	BG/AVG/avg_bg_089.jpg	10412001	10412002	StoryBgm8.mp3		
104121	1	BG/AVG/avg_bg_089.jpg	10412101	10412101	StoryBgm8.mp3		
104122	1	BG/AVG/avg_bg_089.jpg	10412201	10412201	StoryBgm8.mp3		
104123	999	BG/AVG/avg_bg_089.jpg	10412301	10412301	StoryBgm8.mp3		
104124	1	BG/AVG/avg_bg_089.jpg	10412401	10412401	StoryBgm8.mp3		
104125	999	BG/AVG/avg_bg_089.jpg	10412501	10412501	StoryBgm8.mp3		
104126		BG/AVG/avg_bg_089.jpg	10412601	10412605	StoryBgm8.mp3		
104127	999	BG/AVG/avg_bg_9953.jpg	10412701	10412701	StoryBgm7.mp3		
104128	1	BG/AVG/avg_bg_9953.jpg	10412801	10412801	StoryBgm7.mp3		
104129	999	BG/AVG/avg_bg_9953.jpg	10412901	10412901	StoryBgm7.mp3		
104130	999	BG/AVG/avg_bg_9953.jpg	10413001	10413001	StoryBgm7.mp3		
104131	999	BG/AVG/avg_bg_9953.jpg	10413101	10413101	StoryBgm7.mp3		
104132	1	BG/AVG/avg_bg_9953.jpg	10413201	10413201	StoryBgm7.mp3		
104133	2	BG/AVG/avg_bg_9953.jpg	10413301	10413301	StoryBgm7.mp3		
104134	2	BG/AVG/avg_bg_9953.jpg	10413401	10413401	StoryBgm7.mp3		
104135	1	BG/AVG/avg_bg_9953.jpg	10413501	10413501	StoryBgm7.mp3		
104136	1	BG/AVG/avg_bg_9953.jpg	10413601	10413601	StoryBgm7.mp3		
104137	2	BG/AVG/avg_bg_9953.jpg	10413701	10413701	StoryBgm7.mp3		
104138	2	BG/AVG/avg_bg_9953.jpg	10413801	10413801	StoryBgm7.mp3		
104139	2	BG/AVG/avg_bg_9953.jpg	10413901	10413901	StoryBgm7.mp3		
104140	1	BG/AVG/avg_bg_9953.jpg	10414001	10414001	StoryBgm7.mp3		
104141	2	BG/AVG/avg_bg_9953.jpg	10414101	10414101	StoryBgm7.mp3		
104142	2	BG/AVG/avg_bg_9953.jpg	10414201	10414201	StoryBgm7.mp3		
104143	1	BG/AVG/avg_bg_9953.jpg	10414301	10414301	StoryBgm7.mp3		
104144	1	BG/AVG/avg_bg_9953.jpg	10414401	10414401	StoryBgm7.mp3		
104145	2	BG/AVG/avg_bg_9953.jpg	10414501	10414501	StoryBgm7.mp3		
104146	999	BG/AVG/avg_bg_9953.jpg	10414601	10414601	StoryBgm7.mp3		
104147	999	BG/AVG/avg_bg_9953.jpg	10414701	10414701	StoryBgm7.mp3		
104148	2	BG/AVG/avg_bg_9953.jpg	10414801	10414801	StoryBgm7.mp3		
104149	2	BG/AVG/avg_bg_9953.jpg	10414901	10414901	StoryBgm7.mp3		
104150		BG/AVG/avg_bg_9953.jpg	10415001	10415001	StoryBgm7.mp3	bell.mp3	
104151	999	BG/AVG/avg_bg_9953.jpg	10415101	10415101	StoryBgm7.mp3		
104152	999	BG/AVG/avg_bg_9953.jpg	10415201	10415201	StoryBgm7.mp3		
104153		BG/AVG/avg_bg_9953.jpg	10415301	10415303	StoryBgm7.mp3		
104154	999	BG/AVG/avg_bg_9952.jpg	10415401	10415401	StoryBgm2.mp3		
104155	999	BG/AVG/avg_bg_9952.jpg	10415501	10415501	StoryBgm2.mp3		
104156	901	BG/AVG/avg_bg_9952.jpg	10415601	10415601	StoryBgm2.mp3		
104157	1	BG/AVG/avg_bg_9952.jpg	10415701	10415701	StoryBgm2.mp3		
104201		BG/AVG/avg_bg_090.jpg	10420101	10420102	StoryBgm7.mp3	bell.mp3	
104202	2	BG/AVG/avg_bg_090.jpg	10420201	10420201	StoryBgm7.mp3		
104203	2	BG/AVG/avg_bg_090.jpg	10420301	10420301	StoryBgm7.mp3		
104204	2	BG/AVG/avg_bg_090.jpg	10420401	10420401	StoryBgm7.mp3		
104205	2	BG/AVG/avg_bg_090.jpg	10420501	10420501	StoryBgm7.mp3		
104206	2	BG/AVG/avg_bg_090.jpg	10420601	10420601	StoryBgm7.mp3		
104207	2	BG/AVG/avg_bg_090.jpg	10420701	10420701	StoryBgm7.mp3		
104208	2	BG/AVG/avg_bg_090.jpg	10420801	10420801	StoryBgm7.mp3		
104209		BG/AVG/avg_bg_090.jpg	10420901	10420903			
104210	901	BG/AVG/avg_bg_089.jpg	10421001	10421001	StoryBgm2.mp3		
104211	1	BG/AVG/avg_bg_089.jpg	10421101	10421102	StoryBgm2.mp3		
104212	999	BG/AVG/avg_bg_089.jpg	10421201	10421201	StoryBgm2.mp3		
104213	1	BG/AVG/avg_bg_089.jpg	10421301	10421301	StoryBgm2.mp3		
104214	901	BG/AVG/avg_bg_089.jpg	10421401	10421401	StoryBgm2.mp3		
104215	1	BG/AVG/avg_bg_089.jpg	10421501	10421502	StoryBgm2.mp3		
104216	999	BG/AVG/avg_bg_089.jpg	10421601	10421601	StoryBgm2.mp3		
104217	999	BG/AVG/avg_bg_089.jpg	10421701	10421701	StoryBgm2.mp3		
104218	999	BG/AVG/avg_bg_089.jpg	10421801	10421801	StoryBgm2.mp3		
104219	901	BG/AVG/avg_bg_089.jpg	10421901	10421901	StoryBgm2.mp3		
104220	1	BG/AVG/avg_bg_089.jpg	10422001	10422001	StoryBgm2.mp3		
104221	990	BG/AVG/avg_bg_089.jpg	10422101	10422103	StoryBgm2.mp3		
104222	999	BG/AVG/avg_bg_089.jpg	10422201	10422201	StoryBgm2.mp3		
104223	901	BG/AVG/avg_bg_089.jpg	10422301	10422301	StoryBgm2.mp3		
104224	990	BG/AVG/avg_bg_089.jpg	10422401	10422401	StoryBgm2.mp3		
104225	999	BG/AVG/avg_bg_089.jpg	10422501	10422501	StoryBgm2.mp3		
104226	2	BG/AVG/avg_bg_089.jpg	10422601	10422603	StoryBgm2.mp3		
104227	1	BG/AVG/avg_bg_089.jpg	10422701	10422702	StoryBgm2.mp3		
104228		BG/AVG/avg_bg_089.jpg	10422801	10422805			
104229	999	BG/AVG/avg_bg_9954.jpg	10422901	10422901	StoryBgm8.mp3		
104230	1	BG/AVG/avg_bg_9954.jpg	10423001	10423001	StoryBgm8.mp3		
104231	1	BG/AVG/avg_bg_9954.jpg	10423101	10423101	StoryBgm8.mp3		
104232	2	BG/AVG/avg_bg_9954.jpg	10423201	10423201	StoryBgm8.mp3		
104233	901	BG/AVG/avg_bg_9954.jpg	10423301	10423301	StoryBgm8.mp3		
104234	2	BG/AVG/avg_bg_9954.jpg	10423401	10423401	StoryBgm8.mp3		
104235	901	BG/AVG/avg_bg_9954.jpg	10423501	10423501	StoryBgm8.mp3		
104236	2	BG/AVG/avg_bg_9954.jpg	10423601	10423601	StoryBgm8.mp3		
104237	2	BG/AVG/avg_bg_9954.jpg	10423701	10423701	StoryBgm8.mp3		
104238	901	BG/AVG/avg_bg_9954.jpg	10423801	10423801	StoryBgm8.mp3		
104239	2	BG/AVG/avg_bg_9954.jpg	10423901	10423901	StoryBgm8.mp3		
104240	2	BG/AVG/avg_bg_9954.jpg	10424001	10424001	StoryBgm8.mp3		
104241	2	BG/AVG/avg_bg_9954.jpg	10424101	10424101	StoryBgm8.mp3		
104242	2	BG/AVG/avg_bg_9954.jpg	10424201	10424201	StoryBgm8.mp3		
104243	901	BG/AVG/avg_bg_9954.jpg	10424301	10424301	StoryBgm8.mp3		
104244	2	BG/AVG/avg_bg_9954.jpg	10424401	10424401	StoryBgm8.mp3		
104245	901	BG/AVG/avg_bg_9954.jpg	10424501	10424501	StoryBgm8.mp3		
104246	2	BG/AVG/avg_bg_9954.jpg	10424601	10424601	StoryBgm8.mp3		
104247	2	BG/AVG/avg_bg_9955.jpg	10424701	10424701	StoryBgm8.mp3		
104248	901	BG/AVG/avg_bg_9955.jpg	10424801	10424801	StoryBgm8.mp3		
104249	2	BG/AVG/avg_bg_9955.jpg	10424901	10424901	StoryBgm8.mp3		
104250	2	BG/AVG/avg_bg_9955.jpg	10425001	10425001	StoryBgm8.mp3		
104251	901	BG/AVG/avg_bg_9955.jpg	10425101	10425101	StoryBgm8.mp3		
104252		BG/AVG/avg_bg_9955.jpg	10425201	10425203	StoryBgm8.mp3		
104253	901	BG/AVG/avg_bg_089.jpg	10425301	10425301	StoryBgm8.mp3		
104254	2	BG/AVG/avg_bg_089.jpg	10425401	10425402	StoryBgm8.mp3		
104255	901	BG/AVG/avg_bg_089.jpg	10425501	10425501	StoryBgm8.mp3		
104256	2	BG/AVG/avg_bg_089.jpg	10425601	10425601	StoryBgm8.mp3		
104257	999	BG/AVG/avg_bg_089.jpg	10425701	10425701	StoryBgm8.mp3		
104258		BG/AVG/avg_bg_089.jpg	10425801	10425804	StoryBgm8.mp3		
104259	2	BG/AVG/avg_bg_124.jpg	10425901	10425902	StoryBgm8.mp3		
104260	999	BG/AVG/avg_bg_124.jpg	10426001	10426001	StoryBgm8.mp3		
104261	2	BG/AVG/avg_bg_124.jpg	10426101	10426102	StoryBgm8.mp3		
104262	2	BG/AVG/avg_bg_124.jpg	10426201	10426201	StoryBgm8.mp3		
104263	999	BG/AVG/avg_bg_124.jpg	10426301	10426301	StoryBgm8.mp3		
104264	2	BG/AVG/avg_bg_124.jpg	10426401	10426401	StoryBgm8.mp3		
104265	2	BG/AVG/avg_bg_124.jpg	10426501	10426501	StoryBgm8.mp3		
104266	2	BG/AVG/avg_bg_124.jpg	10426601	10426601	StoryBgm8.mp3		
104267	999	BG/AVG/avg_bg_124.jpg	10426701	10426701	StoryBgm8.mp3		
104268	2	BG/AVG/avg_bg_124.jpg	10426801	10426801	StoryBgm8.mp3		
104269	999	BG/AVG/avg_bg_124.jpg	10426901	10426901	StoryBgm8.mp3		
104270	999	BG/AVG/avg_bg_124.jpg	10427001	10427001	StoryBgm8.mp3		
104271	2	BG/AVG/avg_bg_124.jpg	10427101	10427102	StoryBgm8.mp3		
104272	999	BG/AVG/avg_bg_124.jpg	10427201	10427201	StoryBgm8.mp3		
104273	999	BG/AVG/avg_bg_124.jpg	10427301	10427301	StoryBgm8.mp3		
104274	985	BG/AVG/avg_bg_124.jpg	10427401	10427401	StoryBgm2.mp3		
104275		BG/AVG/avg_bg_124.jpg	10427501	10427503	StoryBgm2.mp3		
104276	999	BG/AVG/avg_bg_124.jpg	10427601	10427601	StoryBgm2.mp3		
104277	2	BG/AVG/avg_bg_124.jpg	10427701	10427702	StoryBgm2.mp3		
104278	999	BG/AVG/avg_bg_124.jpg	10427801	10427801	StoryBgm2.mp3		
104279	999	BG/AVG/avg_bg_124.jpg	10427901	10427901	StoryBgm2.mp3		
104280		BG/AVG/avg_bg_124.jpg	10428001	10428003	StoryBgm2.mp3		
104281	999	BG/AVG/avg_bg_124.jpg	10428101	10428101	StoryBgm2.mp3		
104282	2	BG/AVG/avg_bg_124.jpg	10428201	10428201	StoryBgm2.mp3		
106101	960	BG/AVG/avg_bg_050.jpg	10610101	10610101	StoryBgm6.mp3		
106102	960	BG/AVG/avg_bg_050.jpg	10610201	10610201	StoryBgm6.mp3		
106103	960	BG/AVG/avg_bg_050.jpg	10610301	10610301	StoryBgm6.mp3		
106104	977	BG/AVG/avg_bg_050.jpg	10610401	10610401	StoryBgm6.mp3		
106105	977	BG/AVG/avg_bg_050.jpg	10610501	10610501	StoryBgm6.mp3		
106106	2	BG/AVG/avg_bg_050.jpg	10610601	10610601	StoryBgm6.mp3		
106107	977	BG/AVG/avg_bg_050.jpg	10610701	10610701	StoryBgm6.mp3		
106108	2	BG/AVG/avg_bg_050.jpg	10610801	10610801	StoryBgm6.mp3		
106109	977	BG/AVG/avg_bg_050.jpg	10610901	10610901	StoryBgm6.mp3		
106110	2	BG/AVG/avg_bg_050.jpg	10611001	10611001	StoryBgm6.mp3		
106111	977	BG/AVG/avg_bg_050.jpg	10611101	10611101	StoryBgm6.mp3		
106112	2	BG/AVG/avg_bg_050.jpg	10611201	10611201	StoryBgm6.mp3		
106113	977	BG/AVG/avg_bg_050.jpg	10611301	10611301	StoryBgm6.mp3		
106114		BG/AVG/avg_bg_050.jpg	10611401	10611403			
106115	2	BG/AVG/avg_bg_9956.jpg	10611501	10611501	StoryBgm7.mp3		
106116		BG/AVG/avg_bg_9956.jpg	10611601	10611601	StoryBgm7.mp3		
106117	2	BG/AVG/avg_bg_9956.jpg	10611701	10611701	StoryBgm7.mp3		
106118	974	BG/AVG/avg_bg_9956.jpg	10611801	10611801	StoryBgm7.mp3		
106119	2	BG/AVG/avg_bg_9956.jpg	10611901	10611901	StoryBgm7.mp3		
106120	974	BG/AVG/avg_bg_9956.jpg	10612001	10612001	StoryBgm7.mp3		
106121	2	BG/AVG/avg_bg_9956.jpg	10612101	10612101	StoryBgm7.mp3		
106122		BG/AVG/avg_bg_9956.jpg	10612201	10612203	StoryBgm7.mp3		
106123	2	BG/AVG/avg_bg_9958.jpg	10612301	10612301	StoryBgm7.mp3		
106124	2	BG/AVG/avg_bg_9958.jpg	10612401	10612401	StoryBgm7.mp3		
106125	2	BG/AVG/avg_bg_9958.jpg	10612501	10612501	StoryBgm7.mp3		
106126	2	BG/AVG/avg_bg_9958.jpg	10612601	10612601	StoryBgm7.mp3		
106127	2	BG/AVG/avg_bg_9958.jpg	10612701	10612701	StoryBgm7.mp3		
106128		BG/AVG/avg_bg_9958.jpg	10612801	10612801	StoryBgm7.mp3		
106129	974	BG/AVG/avg_bg_9958.jpg	10612901	10612901	StoryBgm7.mp3		
106130	2	BG/AVG/avg_bg_9958.jpg	10613001	10613001	StoryBgm7.mp3		
106131	2	BG/AVG/avg_bg_9958.jpg	10613101	10613101	StoryBgm7.mp3		
106132		BG/AVG/avg_bg_9958.jpg	10613201	10613203	StoryBgm7.mp3		
106133		BG/AVG/avg_bg_9960.jpg	10613301	10613301	StoryBgm7.mp3		
106134	2	BG/AVG/avg_bg_9960.jpg	10613401	10613401	StoryBgm7.mp3		
106135	2	BG/AVG/avg_bg_9960.jpg	10613501	10613501	StoryBgm7.mp3		
106136	977	BG/AVG/avg_bg_9960.jpg	10613601	10613601	StoryBgm7.mp3		
106137	2	BG/AVG/avg_bg_9960.jpg	10613701	10613701	StoryBgm7.mp3		
106138	977	BG/AVG/avg_bg_9960.jpg	10613801	10613801	StoryBgm7.mp3		
106139	2	BG/AVG/avg_bg_9960.jpg	10613901	10613901	StoryBgm7.mp3		
106140	2	BG/AVG/avg_bg_9960.jpg	10614001	10614001	StoryBgm7.mp3		
106141	2	BG/AVG/avg_bg_9960.jpg	10614101	10614101	StoryBgm7.mp3		
106142	2	BG/AVG/avg_bg_9960.jpg	10614201	10614201	StoryBgm7.mp3		
106143	2	BG/AVG/avg_bg_9960.jpg	10614301	10614301	StoryBgm7.mp3		
106144	2	BG/AVG/avg_bg_9960.jpg	10614401	10614401	StoryBgm7.mp3		
106145	2	BG/AVG/avg_bg_9960.jpg	10614501	10614501	StoryBgm7.mp3		
106146		BG/AVG/avg_bg_9960.jpg	10614601	10614603			
106147	2	BG/AVG/avg_bg_050.jpg	10614701	10614701	StoryBgm6.mp3		
106148	977	BG/AVG/avg_bg_050.jpg	10614801	10614801	StoryBgm6.mp3		
106149	977	BG/AVG/avg_bg_050.jpg	10614901	10614901	StoryBgm6.mp3		
106150	977	BG/AVG/avg_bg_050.jpg	10615001	10615001	StoryBgm6.mp3		
106151	987	BG/AVG/avg_bg_037.jpg	10615101	10615101	StoryBgm6.mp3		
106152	977	BG/AVG/avg_bg_037.jpg	10615201	10615201	StoryBgm6.mp3		
106153	977	BG/AVG/avg_bg_037.jpg	10615301	10615301	StoryBgm6.mp3		
106154	987	BG/AVG/avg_bg_037.jpg	10615401	10615401	StoryBgm6.mp3		
106155	987	BG/AVG/avg_bg_037.jpg	10615501	10615501	StoryBgm6.mp3		
106156	987	BG/AVG/avg_bg_037.jpg	10615601	10615601	StoryBgm6.mp3		
106157	977	BG/AVG/avg_bg_037.jpg	10615701	10615701	StoryBgm6.mp3		
106158	977	BG/AVG/avg_bg_037.jpg	10615801	10615801	StoryBgm6.mp3		
106159	987	BG/AVG/avg_bg_037.jpg	10615901	10615901	StoryBgm6.mp3		
106160	987	BG/AVG/avg_bg_037.jpg	10616001	10616001	StoryBgm6.mp3		
106161	977	BG/AVG/avg_bg_037.jpg	10616101	10616101	StoryBgm6.mp3		
106162	987	BG/AVG/avg_bg_037.jpg	10616201	10616201	StoryBgm6.mp3		
106163	977	BG/AVG/avg_bg_037.jpg	10616301	10616301	StoryBgm6.mp3		
106164	977	BG/AVG/avg_bg_037.jpg	10616401	10616401	StoryBgm6.mp3		
106165	987	BG/AVG/avg_bg_037.jpg	10616501	10616501	StoryBgm6.mp3		
106166	987	BG/AVG/avg_bg_037.jpg	10616601	10616601	StoryBgm6.mp3		
